algorithm,graph_size,nodes,edges,execution_time_ms,memory_usage_mb,path_length,iterations,complexity,source,timestamp
Multi-Source BFS,small,69,188,267.009,0.005,6,48,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,71,148,284.055,0.004,5,75,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,73,229,317.686,0.005,6,67,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,77,75,191.419,0.002,7,81,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,79,129,250.475,0.004,7,52,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,80,160,280.338,0.004,7,88,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,80,214,348.756,0.005,6,81,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,81,137,202.563,0.004,8,88,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,81,98,176.392,0.003,8,86,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,84,38,140.757,0.002,6,58,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,85,119,238.142,0.003,6,64,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,85,228,280.266,0.006,7,64,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,86,21,111.545,0.001,6,82,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,88,225,387.42,0.006,7,65,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,93,22,106.788,0.001,5,78,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,93,37,144.05,0.002,7,107,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,93,210,310.367,0.006,5,69,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,95,212,281.776,0.006,9,86,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,95,232,319.909,0.006,6,61,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,97,103,230.761,0.003,9,91,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.416319
Multi-Source BFS,small,98,218,378.67,0.006,7,64,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Multi-Source BFS,small,98,96,212.855,0.003,7,88,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.415319
Topological Sort,large,1154,33820,28506.361,0.381,12,536,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,1194,20828,14902.827,0.264,14,713,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,1348,12476,11308.625,0.148,7,798,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,1362,41019,28716.216,0.544,7,662,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,1375,32512,21341.379,0.421,12,778,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,1390,49238,30541.863,0.609,9,596,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,1410,13400,9674.869,0.158,17,799,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,1445,26676,16250.03,0.356,15,801,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,1453,17522,11181.202,0.204,20,739,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,1671,37599,29800.933,0.472,20,623,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,1707,47173,32181.51,0.589,9,884,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,1777,45908,33277.103,0.599,14,904,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,2015,42262,31371.119,0.535,5,1138,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,2070,12668,8897.634,0.181,12,1040,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,2484,29204,25814.014,0.345,5,1023,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,2512,31944,24961.244,0.39,13,984,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,2984,21811,15111.571,0.302,14,1851,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,2996,40219,24758.446,0.542,9,1240,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,3141,38398,28053.31,0.445,9,1349,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,3211,45877,38773.446,0.632,14,1657,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,3456,17406,14513.152,0.243,12,2226,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,3497,21365,14980.453,0.289,11,2003,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,3526,29126,24061.596,0.38,10,2188,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,3527,35528,27953.27,0.426,11,1418,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,3722,28576,22122.365,0.398,18,2139,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,3746,35103,23817.251,0.411,15,1980,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,3994,35764,28433.393,0.458,10,1843,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,4148,23612,16398.968,0.314,16,2605,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,4234,6440,7846.941,0.106,12,1918,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,4246,10662,10099.518,0.169,11,2040,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,4255,45640,34721.885,0.607,10,2190,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,4387,41966,33387.485,0.545,8,2121,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,4517,23279,17038.873,0.312,14,1763,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,4532,32344,28960.102,0.385,9,1932,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,4550,10810,12451.336,0.165,15,2249,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,4554,41455,26666.496,0.541,13,1902,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,4604,36380,30575.106,0.47,16,2906,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,4631,15466,11832.245,0.221,11,2547,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,4856,32533,28517.373,0.422,8,1888,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,4882,10609,8981.376,0.152,15,1882,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,5181,29849,27961.51,0.398,7,2827,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,5260,8854,10167.997,0.129,12,2376,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,5433,21268,20375.502,0.315,12,3423,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,5442,10479,13003.738,0.16,19,2060,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,5538,47789,40840.28,0.565,8,2909,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,5548,24788,23929.851,0.309,12,2424,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,5749,31902,22228.669,0.453,5,2112,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,5801,22701,22258.501,0.295,5,2553,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,5922,26435,27179.814,0.371,20,3186,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,5946,45700,35328.983,0.603,17,2240,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,5955,48580,42442.312,0.608,5,3014,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,6156,8195,10960.263,0.133,5,2780,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,6283,6569,8354.095,0.122,9,3274,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,6611,41419,33164.967,0.593,6,2950,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,6803,6830,10890.817,0.136,20,4116,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,6831,36633,28262.256,0.487,10,2613,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,7120,6526,8627.327,0.125,11,4358,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,7188,48267,38759.763,0.679,19,3301,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,7363,21882,23814.053,0.287,7,3730,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,7427,44942,36769.382,0.553,14,4698,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,7524,46813,44359.206,0.673,12,3244,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,7595,27679,24952.391,0.353,11,3360,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,7684,37658,32609.048,0.552,8,4926,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,7725,25512,23726.3,0.325,15,4771,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,7932,28748,27242.822,0.423,11,4428,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,8010,22207,21821.442,0.295,18,2871,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,8021,26314,20466.769,0.392,6,4409,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,8026,6456,10721.737,0.139,20,3457,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,8170,24997,26593.398,0.39,7,3947,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,8254,9171,12909.451,0.16,8,3392,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,8354,10236,12586.894,0.165,9,3043,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,8427,14742,19428.018,0.242,11,3869,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,8434,11221,14069.013,0.178,5,3490,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,8504,10114,12974.739,0.169,9,5366,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,8626,13912,15063.653,0.208,16,3453,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,8667,5898,11998.723,0.117,11,4830,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,9157,44898,43481.846,0.627,16,4938,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,9248,40023,33454.631,0.545,10,3919,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,9329,35164,31115.785,0.517,15,4714,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,9443,41919,36657.438,0.611,14,6036,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,9534,30591,24459.95,0.399,5,5453,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.413319
Topological Sort,large,9701,25034,22552.75,0.376,8,4026,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,9716,15669,15206.324,0.246,14,3669,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,large,9819,8604,12835.18,0.152,10,3793,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,large,9943,31057,24513.67,0.405,19,5971,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.414319
Topological Sort,medium,105,3594,2976.347,0.048,7,57,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,106,2214,1380.476,0.025,5,61,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,111,3132,2258.797,0.042,7,71,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,120,3482,2215.908,0.043,8,45,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,medium,127,3458,2388.56,0.045,10,62,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,130,2845,1776.027,0.038,6,59,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,137,2559,1944.052,0.034,12,84,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,149,1550,1395.345,0.021,9,93,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,167,387,420.31,0.005,16,78,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.409330
Topological Sort,medium,169,348,433.279,0.005,8,61,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,175,2852,2518.441,0.035,13,112,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,181,4152,2981.628,0.054,12,96,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,183,2324,1650.858,0.032,11,82,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,265,339,462.174,0.006,9,110,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.409330
Topological Sort,medium,308,4006,3378.958,0.046,10,164,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,316,3774,3380.896,0.049,16,114,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,332,1829,1283.711,0.024,20,202,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,355,4524,2841.101,0.057,7,218,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,medium,357,2257,1859.681,0.027,15,209,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,370,3827,3241.055,0.049,5,221,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,371,2346,2161.673,0.032,9,208,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,375,504,536.627,0.009,8,213,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,417,1405,1020.856,0.02,11,237,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,428,2937,2391.077,0.037,9,226,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,442,3620,2880.357,0.049,5,228,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,467,2837,2719.43,0.037,15,247,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,478,4047,3248.461,0.049,17,176,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,481,4691,3721.945,0.066,15,233,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,481,1591,1543.324,0.022,7,299,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,496,1868,1449.053,0.025,9,210,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,497,1044,1173.477,0.015,8,184,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,501,2300,1964.855,0.03,19,300,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,511,899,829.632,0.014,11,238,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,514,2785,2244.452,0.04,15,277,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,520,824,932.653,0.013,12,186,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,521,4992,3599.473,0.06,7,266,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,523,961,1228.073,0.014,16,265,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,528,853,933.353,0.015,20,214,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,543,4517,3204.271,0.061,5,277,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,546,449,816.663,0.01,19,225,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,medium,558,1971,1676.665,0.028,8,345,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,560,1098,1215.884,0.017,17,196,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.409330
Topological Sort,medium,579,1793,1477.256,0.023,16,376,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,medium,605,3615,2715.571,0.046,19,216,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
Topological Sort,medium,616,2942,2795.4,0.036,5,301,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.409330
Topological Sort,medium,635,422,884.806,0.009,16,246,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,648,2700,2588.668,0.038,8,413,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,655,1061,1374.797,0.015,16,409,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,658,4593,3294.606,0.063,14,325,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,664,1211,1527.378,0.02,12,387,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.410345
Topological Sort,medium,681,4040,3322.383,0.056,18,404,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.411324
Topological Sort,medium,697,588,952.654,0.011,16,434,O(V+E),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.412321
